provider_id,provider_name,specialty,city,state,tax_id,license_no,rejection_reason
P035989,"Sahota, Bath and Bir",,Bhilai,Gujarat,XXXXX,BADLIC,missing_specialty
P035428,Parmar-D’Alia,,Hazaribagh,Assam,XXXXX,BADLIC,missing_specialty
P036481,Dani Inc,,Karnal,Gujarat,XXXXX,BADLIC,missing_specialty
P036404,Sunder-Soni,,Junagadh,Karnataka,XXXXX,BADLIC,missing_specialty
P039305,Edwin-Dave,,Bhiwani,Karnataka,XXXXX,BADLIC,missing_specialty
P039648,Bobal PLC,,Rampur,Assam,XXXXX,BADLIC,missing_specialty
P035111,Murty Inc,,Jamnagar,Madhya Pradesh,XXXXX,BADLIC,missing_specialty
P036448,Gupta-Mody,,Pondicherry,Sikkim,XXXXX,BADLIC,missing_specialty
P012518,Rajan PLC,,Munger,Mizoram,XXXXX,BADLIC,missing_specialty
P036937,Dhingra LLC,,Vasai-Virar,Kerala,XXXXX,BADLIC,missing_specialty
P036265,"Bhasin, Karan and Ram",,Guna,Rajasthan,XXXXX,BADLIC,missing_specialty
P039519,Nagi and Sons,,Sambalpur,Madhya Pradesh,XXXXX,BADLIC,missing_specialty
P001373,Wali LLC,,Amritsar,Gujarat,XXXXX,BADLIC,missing_specialty
P038179,"Konda, Palan and Balay",,Vijayanagaram,Chhattisgarh,XXXXX,BADLIC,missing_specialty
P038932,Ben Inc,,Bhatpara,Assam,XXXXX,BADLIC,missing_specialty
P039479,Hora-Bhakta,,Alappuzha,Bihar,XXXXX,BADLIC,missing_specialty
P037656,Vaidya-Sama,,Pondicherry,Tripura,XXXXX,BADLIC,missing_specialty
P022770,"Kala, Basu and Kunda",,Nanded,Odisha,XXXXX,BADLIC,missing_specialty
P039517,"Bhatia, Shan and Goyal",,Rewa,Kerala,XXXXX,BADLIC,missing_specialty
P035033,Bal-Date,,Udupi,Karnataka,XXXXX,BADLIC,missing_specialty
P037946,Sheth-Rattan,,Kolhapur,West Bengal,XXXXX,BADLIC,missing_specialty
P036170,"Dugar, Sant and Khatri",,Orai,Haryana,XXXXX,BADLIC,missing_specialty
P037394,Bajaj PLC,,Rourkela,Andhra Pradesh,XXXXX,BADLIC,missing_specialty
P039162,Ray-Murthy,,Sikar,Manipur,XXXXX,BADLIC,missing_specialty
P038543,"Handa, Mann and Sankaran",,Aligarh,Madhya Pradesh,XXXXX,BADLIC,missing_specialty
P009534,"Kuruvilla, Sagar and Balasubramanian",,Farrukhabad,Gujarat,XXXXX,BADLIC,missing_specialty
P037207,"Tata, Sachdeva and Majumdar",,Surat,Madhya Pradesh,XXXXX,BADLIC,missing_specialty
P037321,"Mitter, Bahri and Agarwal",,Mango,Telangana,XXXXX,BADLIC,missing_specialty
P037440,Kapoor-Chatterjee,,Saharsa,Odisha,XXXXX,BADLIC,missing_specialty
P023461,Kalla-Vasa,,Kharagpur,Kerala,XXXXX,BADLIC,missing_specialty
P039296,"Kapadia, Dayal and Bandi",,Mahbubnagar,Manipur,XXXXX,BADLIC,missing_specialty
P009715,Devan-Bahri,,Anantapur,Haryana,XXXXX,BADLIC,missing_specialty
P036985,"Basak, Mannan and Solanki",,Aurangabad,Meghalaya,XXXXX,BADLIC,missing_specialty
P035756,Banerjee-Basak,,Hindupur,Assam,XXXXX,BADLIC,missing_specialty
P039003,"Sawhney, Saxena and Ramachandran",,Jehanabad,Uttar Pradesh,XXXXX,BADLIC,missing_specialty
P039963,Balan Inc,,Jalna,Gujarat,XXXXX,BADLIC,missing_specialty
P005796,Oak Ltd,,Rewa,Goa,XXXXX,BADLIC,missing_specialty
P035232,Minhas-Varty,,Kumbakonam,Odisha,XXXXX,BADLIC,missing_specialty
P038129,Pillay LLC,,Haldia,Maharashtra,XXXXX,BADLIC,missing_specialty
P038503,Borra-Kothari,,Agartala,Goa,XXXXX,BADLIC,missing_specialty
P028996,Balasubramanian Inc,,Vellore,Bihar,XXXXX,BADLIC,missing_specialty
P038009,Bansal LLC,,Berhampur,Maharashtra,XXXXX,BADLIC,missing_specialty
P038723,"Sem, Bajaj and Dyal",,Mehsana,Meghalaya,XXXXX,BADLIC,missing_specialty
P039523,Dani Inc,,Surendranagar Dudhrej,Chhattisgarh,XXXXX,BADLIC,missing_specialty
P038699,"Walia, Sachar and Dora",,Asansol,Bihar,XXXXX,BADLIC,missing_specialty
P028932,Ganguly-Borah,,Nagpur,Telangana,XXXXX,BADLIC,missing_specialty
P018909,"Thakur, Nori and Bobal",,Bhubaneswar,Rajasthan,XXXXX,BADLIC,missing_specialty
P039684,Wadhwa LLC,,Pune,Gujarat,XXXXX,BADLIC,missing_specialty
P013065,"Bansal, Gulati and Nayak",,Kochi,Himachal Pradesh,XXXXX,BADLIC,missing_specialty
P024612,Gokhale Group,,Chittoor,Uttar Pradesh,XXXXX,BADLIC,missing_specialty
P039368,"Shroff, Puri and Ray",,Nagercoil,Uttarakhand,XXXXX,BADLIC,missing_specialty
P029012,"Goswami, Mital and Choudhry",,Noida,Odisha,XXXXX,BADLIC,missing_specialty
P010086,Buch PLC,,Kanpur,Assam,XXXXX,BADLIC,missing_specialty
P039806,"Karnik, Ben and Karnik",,Chapra,Tripura,XXXXX,BADLIC,missing_specialty
P038095,Merchant-Aurora,,Muzaffarpur,Mizoram,XXXXX,BADLIC,missing_specialty
P007491,"Keer, Bhasin and Rana",,Khandwa,Arunachal Pradesh,XXXXX,BADLIC,missing_specialty
P035273,Mitter-Madan,,Kollam,Himachal Pradesh,XXXXX,BADLIC,missing_specialty
P038978,Venkatesh-Varty,,Shivpuri,Goa,XXXXX,BADLIC,missing_specialty
P016726,Dani Group,,Avadi,Tripura,XXXXX,BADLIC,missing_specialty
P038755,Khatri LLC,,Vellore,Meghalaya,XXXXX,BADLIC,missing_specialty
P038146,"Ratti, Kothari and Radhakrishnan",,Buxar,Tripura,XXXXX,BADLIC,missing_specialty
P039159,Hegde-Kanda,,Bhatpara,Telangana,XXXXX,BADLIC,missing_specialty
P035026,Shenoy-Krish,,Buxar,Tripura,XXXXX,BADLIC,missing_specialty
P020943,Gill-Verma,,Agra,Karnataka,XXXXX,BADLIC,missing_specialty
P038604,"Konda, Modi and Uppal",,Nagercoil,Assam,XXXXX,BADLIC,missing_specialty
P038121,"Hans, Gupta and Sandhu",,Noida,Maharashtra,XXXXX,BADLIC,missing_specialty
P000509,Gade PLC,,Raipur,Uttar Pradesh,XXXXX,BADLIC,missing_specialty
P039717,Kumer-Chaudhuri,,Imphal,Haryana,XXXXX,BADLIC,missing_specialty
P038553,"Lad, Kaur and Boase",,Bally,Nagaland,XXXXX,BADLIC,missing_specialty
P036345,Chakraborty Ltd,,Khora ,Gujarat,XXXXX,BADLIC,missing_specialty
P036815,"Ram, Parmer and Bera",,Karaikudi,Haryana,XXXXX,BADLIC,missing_specialty
P015995,"Shan, Patla and Pathak",,Berhampore,Punjab,XXXXX,BADLIC,missing_specialty
P037948,Swamy-Chakrabarti,,Dhanbad,Uttar Pradesh,XXXXX,BADLIC,missing_specialty
P038087,Chakraborty-Bhasin,,Raebareli,Punjab,XXXXX,BADLIC,missing_specialty
P037234,Pandey Ltd,,Chandigarh,Goa,XXXXX,BADLIC,missing_specialty
P035156,Yogi Inc,,Barasat,Mizoram,XXXXX,BADLIC,missing_specialty
P035130,D’Alia Inc,,Ahmedabad,Goa,XXXXX,BADLIC,missing_specialty
P039855,"Dua, Karpe and Subramanian",,Thrissur,Rajasthan,XXXXX,BADLIC,missing_specialty
P037016,Manda-Edwin,,Shahjahanpur,Bihar,XXXXX,BADLIC,missing_specialty
P027422,"Mander, Jayaraman and Narain",,Pallavaram,Bihar,XXXXX,BADLIC,missing_specialty
P039921,Khatri and Sons,,Kumbakonam,Tripura,XXXXX,BADLIC,missing_specialty
P038936,Sami Ltd,,Kirari Suleman Nagar,Odisha,XXXXX,BADLIC,missing_specialty
P037933,Bedi-Tella,,Amaravati,Arunachal Pradesh,XXXXX,BADLIC,missing_specialty
P038488,Randhawa-Din,,Bathinda,Mizoram,XXXXX,BADLIC,missing_specialty
P038310,"Venkatesh, Pillay and Bajwa",,Kulti,Meghalaya,XXXXX,BADLIC,missing_specialty
P036391,Kade-Goel,,Chittoor,Uttarakhand,XXXXX,BADLIC,missing_specialty
P035046,Kohli LLC,,Madhyamgram,Chhattisgarh,XXXXX,BADLIC,missing_specialty
P002485,Din PLC,,Raurkela Industrial Township,Madhya Pradesh,XXXXX,BADLIC,missing_specialty
P035467,"Kamdar, Om and Puri",,Aizawl,Rajasthan,XXXXX,BADLIC,missing_specialty
P038388,"Rana, Setty and Chand",,Bardhaman,Punjab,XXXXX,BADLIC,missing_specialty
P037358,"Mandal, Kumer and Chacko",,Hindupur,Uttar Pradesh,XXXXX,BADLIC,missing_specialty
P035632,Varma Group,,Serampore,Madhya Pradesh,XXXXX,BADLIC,missing_specialty
P020241,Chacko-Suresh,,Jalgaon,Assam,XXXXX,BADLIC,missing_specialty
P036986,Vora Group,,Phusro,Madhya Pradesh,XXXXX,BADLIC,missing_specialty
P037711,Ratti Ltd,,Aizawl,Arunachal Pradesh,XXXXX,BADLIC,missing_specialty
P037240,Setty-Kalita,,Jalna,Maharashtra,XXXXX,BADLIC,missing_specialty
P034582,"Rege, Raval and Pant",,Satara,Haryana,XXXXX,BADLIC,missing_specialty
P035041,"Saini, Kapoor and Char",,Kulti,Meghalaya,XXXXX,BADLIC,missing_specialty
P036328,Bakshi-Sidhu,,Uluberia,Goa,XXXXX,BADLIC,missing_specialty
P039334,Chowdhury Group,,Jamnagar,Bihar,XXXXX,BADLIC,missing_specialty
P039020,"Dugal, Padmanabhan and Bajaj",,Narasaraopet,Maharashtra,XXXXX,BADLIC,missing_specialty
P039102,Chatterjee Group,,Agartala,Tripura,XXXXX,BADLIC,missing_specialty
P035329,"Murty, Chadha and Sarkar",,New Delhi,Tamil Nadu,XXXXX,BADLIC,missing_specialty
P038818,"Manne, Gala and Ravel",,Kolhapur,West Bengal,XXXXX,BADLIC,missing_specialty
P035870,Agrawal-Kakar,,Dharmavaram,Himachal Pradesh,XXXXX,BADLIC,missing_specialty
P008674,Trivedi-Pingle,,Chinsurah,Madhya Pradesh,XXXXX,BADLIC,missing_specialty
P020026,Sampath-Gokhale,,Nagpur,Bihar,XXXXX,BADLIC,missing_specialty
P038693,"Singh, Kuruvilla and Chand",,Gurgaon,West Bengal,XXXXX,BADLIC,missing_specialty
P038266,"Solanki, Chakraborty and Kota",,Amritsar,Jharkhand,XXXXX,BADLIC,missing_specialty
P036549,Goel-Minhas,,Raiganj,Jharkhand,XXXXX,BADLIC,missing_specialty
P035585,Nigam-Walla,,Gurgaon,Karnataka,XXXXX,BADLIC,missing_specialty
P005914,Upadhyay-Mani,,Avadi,Punjab,XXXXX,BADLIC,missing_specialty
P036376,"Bahri, Grewal and Seshadri",,Bhatpara,West Bengal,XXXXX,BADLIC,missing_specialty
P039366,Vyas Ltd,,Dhanbad,Punjab,XXXXX,BADLIC,missing_specialty
P008883,"Bir, Mall and Amble",,Bulandshahr,Maharashtra,XXXXX,BADLIC,missing_specialty
P035378,"Chaudry, Setty and Dash",,Cuttack,Jharkhand,XXXXX,BADLIC,missing_specialty
P017681,Sarna-Bir,,Kamarhati,Madhya Pradesh,XXXXX,BADLIC,missing_specialty
P038432,Mani-Dhar,,Haldia,Karnataka,XXXXX,BADLIC,missing_specialty
P036545,"Yohannan, Contractor and Shroff",,Malda,Andhra Pradesh,XXXXX,BADLIC,missing_specialty
P036384,Mammen-Datta,,Munger,Punjab,XXXXX,BADLIC,missing_specialty
P038748,Bajaj-Kari,,Bareilly,Andhra Pradesh,XXXXX,BADLIC,missing_specialty
P036956,Singhal-Naidu,,Raurkela Industrial Township,Haryana,XXXXX,BADLIC,missing_specialty
P039642,Tailor Inc,,Sirsa,Andhra Pradesh,XXXXX,BADLIC,missing_specialty
P035205,Khosla-Kata,,Vasai-Virar,Goa,XXXXX,BADLIC,missing_specialty
P039673,"Doshi, Tailor and Bajaj",,Vasai-Virar,Sikkim,XXXXX,BADLIC,missing_specialty
P038586,Garg-Bhatt,,Kolkata,Assam,XXXXX,BADLIC,missing_specialty
P035345,Mannan-Balakrishnan,,Pallavaram,Odisha,XXXXX,BADLIC,missing_specialty
P038252,"Lad, Oza and Mahal",,Nandyal,Rajasthan,XXXXX,BADLIC,missing_specialty
P032875,Lata-Oommen,,Sikar,Gujarat,XXXXX,BADLIC,missing_specialty
P009028,"Divan, Sangha and Varkey",,Bhagalpur,Uttar Pradesh,XXXXX,BADLIC,missing_specialty
P039245,"Nanda, Bakshi and Jaggi",,Amritsar,Tripura,XXXXX,BADLIC,missing_specialty
P019602,Das-Sami,,Kharagpur,Himachal Pradesh,XXXXX,BADLIC,missing_specialty
P036704,Wason PLC,,Jamalpur,Madhya Pradesh,XXXXX,BADLIC,missing_specialty
P037064,Rattan and Sons,,Jamnagar,Assam,XXXXX,BADLIC,missing_specialty
P035074,Aurora LLC,,Sikar,Gujarat,XXXXX,BADLIC,missing_specialty
P035316,Rai PLC,,Pudukkottai,West Bengal,XXXXX,BADLIC,missing_specialty
P001742,Karan-Bhatti,,Mumbai,Andhra Pradesh,XXXXX,BADLIC,missing_specialty
P036245,Ramanathan-Lalla,,Berhampore,Jharkhand,XXXXX,BADLIC,missing_specialty
P036372,"Mitra, Kurian and Chaudry",,Saharsa,Nagaland,XXXXX,BADLIC,missing_specialty
P004828,Krishnamurthy PLC,,Mira-Bhayandar,Haryana,XXXXX,BADLIC,missing_specialty
P038781,"Nigam, Narayan and Gill",,Bongaigaon,Karnataka,XXXXX,BADLIC,missing_specialty
P038197,Swaminathan and Sons,,Farrukhabad,Assam,XXXXX,BADLIC,missing_specialty
P035200,"Sodhi, Lad and Singh",,Sangli-Miraj & Kupwad,Assam,XXXXX,BADLIC,missing_specialty
P039169,Hegde-Chand,,Kharagpur,Uttarakhand,XXXXX,BADLIC,missing_specialty
P024275,Ramesh-Atwal,Dermatology,Ahmednagar,Mizoram,633599109,LIC907894,duplicate_provider_id
P034070,Balakrishnan and Sons,Orthopedics,Malegaon,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P001200,Kala PLC,ENT,Thiruvananthapuram,Assam,XXXXX,BADLIC,duplicate_provider_id
P001597,"Sengupta, Talwar and Sachdeva",Pediatrics,Thanjavur,Goa,XXXXX,BADLIC,duplicate_provider_id
P012593,"Chaudhuri, Warrior and Saraf",Pediatrics,Loni,Odisha,375342904,LIC613872,duplicate_provider_id
P030074,Zacharia Inc,ENT,Ramgarh,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P021214,Tank PLC,Pediatrics,Madurai,Uttarakhand,685544575,LIC922620,duplicate_provider_id
P016787,"Reddy, Batra and Mukhopadhyay",Dermatology,Mau,Odisha,XXXXX,BADLIC,duplicate_provider_id
P022079,"Sura, Sankaran and Iyer",Oncology,Panihati,Himachal Pradesh,510236136,LIC266296,duplicate_provider_id
P029148,Khare-Buch,Dermatology,Serampore,Goa,XXXXX,BADLIC,duplicate_provider_id
P027400,Mistry Inc,General Medicine,Anand,Assam,958286632,LIC107489,duplicate_provider_id
P001241,Saraf-Ganesh,Dermatology,Nandyal,Bihar,148899240,LIC364470,duplicate_provider_id
P027967,Bhatia-Nath,Neurology,Thane,Bihar,XXXXX,BADLIC,duplicate_provider_id
P011708,"Solanki, Khatri and Mahal",Oncology,Ludhiana,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P021215,Saha-Bala,OBGYN,Nagaon,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P012415,"Subramanian, Anand and Chandran",OBGYN,Muzaffarnagar,Tripura,875046476,LIC335266,duplicate_provider_id
P024978,Chad-Bhagat,General Medicine,Barasat,Uttar Pradesh,978256370,LIC134987,duplicate_provider_id
P009830,Joshi LLC,General Medicine,Tadipatri,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P023097,"Shan, Tandon and Badami",Neurology,Ulhasnagar,Odisha,XXXXX,BADLIC,duplicate_provider_id
P005752,"Nigam, Sen and Dhillon",Cardiology,Jamnagar,Nagaland,829017290,LIC728943,duplicate_provider_id
P015773,Hora Inc,OBGYN,Thoothukudi,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P032217,"Khalsa, Basu and Dugar",Oncology,Deoghar,Uttar Pradesh,813761679,LIC727135,duplicate_provider_id
P034639,Pathak and Sons,Neurology,Surendranagar Dudhrej,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P014436,Oommen Group,Neurology,Bhind,Haryana,XXXXX,BADLIC,duplicate_provider_id
P004894,"Peri, Khatri and Sur",Oncology,Amritsar,Tripura,XXXXX,BADLIC,duplicate_provider_id
P030846,"Srivastava, Krishnan and Chopra",Cardiology,Saharanpur,Bihar,XXXXX,BADLIC,duplicate_provider_id
P027719,Goswami-Mangal,Orthopedics,Tiruchirappalli,Assam,XXXXX,BADLIC,duplicate_provider_id
P006434,Shah-Bose,Urology,Nashik,Punjab,214447364,LIC729615,duplicate_provider_id
P033997,"Bali, Tank and Varty",ENT,Berhampur,Mizoram,326245867,LIC677237,duplicate_provider_id
P011456,Devan LLC,Oncology,Kalyan-Dombivli,Assam,235418015,LIC145966,duplicate_provider_id
P023400,"Chandra, Char and Sarkar",Dermatology,Bhiwandi,Odisha,XXXXX,BADLIC,duplicate_provider_id
P011327,Chopra and Sons,Pediatrics,Saharanpur,Arunachal Pradesh,682028768,LIC483090,duplicate_provider_id
P013217,Barman-Borde,Dermatology,Meerut,Punjab,977843890,LIC535610,duplicate_provider_id
P023003,"Upadhyay, Rajan and Zachariah",OBGYN,Anantapuram,Meghalaya,760356156,LIC303479,duplicate_provider_id
P034101,"Chahal, Dhar and Shankar",General Medicine,Durg,West Bengal,723863246,LIC102488,duplicate_provider_id
P000710,"Panchal, Dayal and Shroff",Oncology,Kharagpur,Assam,XXXXX,BADLIC,duplicate_provider_id
P000369,"Yohannan, Basu and Butala",ENT,Rajahmundry,Tamil Nadu,178611145,LIC232952,duplicate_provider_id
P022187,Amble Ltd,ENT,Kollam,Gujarat,526141055,LIC953392,duplicate_provider_id
P009096,Balan-Zachariah,General Medicine,Karimnagar,Kerala,927074207,LIC285719,duplicate_provider_id
P032385,"Raman, Mallick and Sur",Cardiology,Pimpri-Chinchwad,Uttarakhand,535865263,LIC906991,duplicate_provider_id
P030038,Madan PLC,Oncology,Ahmedabad,Mizoram,835775395,LIC934160,duplicate_provider_id
P000600,Nagy Group,Oncology,Moradabad,Goa,XXXXX,BADLIC,duplicate_provider_id
P005703,Venkatesh-Warrior,Dermatology,Jalandhar,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P009723,"Zachariah, Bhasin and Magar",Urology,Tumkur,Odisha,784783921,LIC882576,duplicate_provider_id
P018067,"Panchal, Dayal and Shroff",Cardiology,Saharanpur,Assam,XXXXX,BADLIC,duplicate_provider_id
P013989,Lata-Brahmbhatt,ENT,Pudukkottai,Bihar,XXXXX,BADLIC,duplicate_provider_id
P030274,"Butala, Bhakta and Bal",General Medicine,Chittoor,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P026019,Solanki-Chacko,Pediatrics,Raurkela Industrial Township,Gujarat,182067892,LIC932550,duplicate_provider_id
P010764,Mander-Baria,Neurology,Udaipur,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P027277,Bakshi-Dey,Neurology,Saharsa,Sikkim,XXXXX,BADLIC,duplicate_provider_id
P010694,"Rana, Sekhon and Lalla",General Medicine,Varanasi,Telangana,719740641,LIC313079,duplicate_provider_id
P017448,Kala-Choudhury,ENT,Malegaon,Odisha,752779519,LIC977044,duplicate_provider_id
P017109,"Sharma, Barad and Sura",Pediatrics,Munger,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P000626,Lall LLC,Dermatology,Rajkot,Assam,225931854,LIC549826,duplicate_provider_id
P020703,"Kapoor, Kari and Wali",General Medicine,Amaravati,Madhya Pradesh,705876400,LIC519648,duplicate_provider_id
P006682,"Reddy, Sridhar and Krishnan",Urology,Bhusawal,Assam,927936065,LIC948350,duplicate_provider_id
P029617,"Narayanan, Aurora and Savant",Cardiology,Bhavnagar,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P016438,Parsa Ltd,Oncology,Mangalore,Punjab,676131649,LIC700958,duplicate_provider_id
P024489,"Wali, Oza and Dora",OBGYN,Pondicherry,Manipur,408213275,LIC553745,duplicate_provider_id
P021169,Bir and Sons,Pediatrics,Bahraich,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P006238,"Datta, Kothari and Mannan",Orthopedics,Sikar,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P001375,"Bhatia, Master and Parmer",Orthopedics,Bidar,Mizoram,829165809,LIC372524,duplicate_provider_id
P030328,Ganesan Inc,Oncology,Muzaffarnagar,Jharkhand,827646861,LIC202162,duplicate_provider_id
P010042,Wali LLC,Pediatrics,Bhusawal,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P024082,"Mishra, Baral and Kapur",Cardiology,Tinsukia,Bihar,992983851,LIC868309,duplicate_provider_id
P025093,Palla Group,Neurology,Raiganj,Nagaland,781159413,LIC286921,duplicate_provider_id
P027980,Ram Inc,ENT,Pali,Tamil Nadu,157281068,LIC739053,duplicate_provider_id
P010163,"Setty, Bhat and Bhatt",Orthopedics,Bihar Sharif,Madhya Pradesh,568228832,LIC767590,duplicate_provider_id
P004112,"Sharaf, Sahni and Dutta",Cardiology,Alwar,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P027211,"Goda, Dara and Kaur",Oncology,Bareilly,Chhattisgarh,830058697,LIC979242,duplicate_provider_id
P029387,"Majumdar, Dhawan and Saraf",General Medicine,Madurai,Odisha,XXXXX,BADLIC,duplicate_provider_id
P032631,Sunder LLC,OBGYN,Dibrugarh,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P019543,Sengupta-Agate,Dermatology,Karawal Nagar,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P007672,Char-Muni,Neurology,Shivpuri,Tripura,607093694,LIC649766,duplicate_provider_id
P024082,"Swamy, Oak and Bali",Dermatology,Aizawl,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P021506,Dara Ltd,Dermatology,Farrukhabad,Himachal Pradesh,595578659,LIC706590,duplicate_provider_id
P002855,Shenoy Ltd,OBGYN,Loni,Rajasthan,300256337,LIC192090,duplicate_provider_id
P023072,Bose-Memon,General Medicine,Rajahmundry,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P029187,"Pradhan, Dubey and Samra",ENT,Hospet,Bihar,XXXXX,BADLIC,duplicate_provider_id
P019903,Dhaliwal-Tandon,Orthopedics,Machilipatnam,Manipur,XXXXX,BADLIC,duplicate_provider_id
P012973,"Batra, Bandi and Patla",General Medicine,Davanagere,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P018719,Bobal-Sidhu,Dermatology,Munger,Manipur,882109728,LIC220188,duplicate_provider_id
P023299,Vohra-Trivedi,Neurology,Serampore,Haryana,120811145,LIC444352,duplicate_provider_id
P006882,Ahluwalia and Sons,General Medicine,Narasaraopet,Gujarat,885471313,LIC653741,duplicate_provider_id
P033350,Bakshi-Mane,Orthopedics,Gopalpur,Mizoram,942387186,LIC111137,duplicate_provider_id
P003809,Dave and Sons,Oncology,Muzaffarnagar,Manipur,341147927,LIC255761,duplicate_provider_id
P024493,"Tandon, Contractor and Sarraf",Oncology,Gwalior,Gujarat,566342026,LIC847222,duplicate_provider_id
P012761,Chana-Kala,Neurology,Varanasi,Tamil Nadu,XXXXX,BADLIC,duplicate_provider_id
P023919,Ganguly Ltd,Urology,Ghaziabad,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P020280,"Sachdev, Agrawal and Dhawan",Cardiology,Jamalpur,Bihar,XXXXX,BADLIC,duplicate_provider_id
P020007,Banerjee PLC,OBGYN,Mumbai,Manipur,307305361,LIC510078,duplicate_provider_id
P006973,Naidu PLC,Urology,Vijayawada,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P020172,Shroff Inc,OBGYN,Anand,Punjab,XXXXX,BADLIC,duplicate_provider_id
P022368,Sathe-Pai,Orthopedics,Kollam,Sikkim,604729089,LIC281339,duplicate_provider_id
P025764,Pall PLC,Pediatrics,Ranchi,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P028640,Sabharwal and Sons,Orthopedics,Coimbatore,Madhya Pradesh,588357273,LIC708802,duplicate_provider_id
P003423,Dhingra and Sons,Neurology,Mahbubnagar,Telangana,XXXXX,BADLIC,duplicate_provider_id
P025853,Nagar PLC,ENT,Pimpri-Chinchwad,Haryana,XXXXX,BADLIC,duplicate_provider_id
P009226,"Dube, Raghavan and Gala",Dermatology,Belgaum,Punjab,XXXXX,BADLIC,duplicate_provider_id
P024797,Dhar-Chandran,Orthopedics,Erode,Karnataka,904604965,LIC168399,duplicate_provider_id
P003151,"Bhattacharyya, Chopra and Vora",Pediatrics,Shahjahanpur,Telangana,837243471,LIC880629,duplicate_provider_id
P032643,"Sarkar, Naik and Grewal",ENT,Ghaziabad,Tamil Nadu,XXXXX,BADLIC,duplicate_provider_id
P026493,Bhasin-Venkatesh,Urology,Chandrapur,Haryana,709583099,LIC806764,duplicate_provider_id
P018262,"Joshi, Swaminathan and Bava",General Medicine,Nagercoil,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P014620,Dhar and Sons,ENT,Ozhukarai,Odisha,933526302,LIC594808,duplicate_provider_id
P000951,"Nazareth, Bhavsar and Muni",Oncology,Vasai-Virar,Manipur,XXXXX,BADLIC,duplicate_provider_id
P015047,Badal-Gade,Neurology,Hapur,Andhra Pradesh,XXXXX,BADLIC,duplicate_provider_id
P018319,"Goel, Shere and Deo",Pediatrics,Siliguri,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P003693,Kohli Inc,Oncology,Dhule,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P022421,Ganesh-Sachdev,OBGYN,Dhanbad,Mizoram,266618831,LIC647214,duplicate_provider_id
P001265,"Dua, Atwal and Varughese",OBGYN,Junagadh,Andhra Pradesh,526260514,LIC294172,duplicate_provider_id
P026870,"Dhar, Naidu and Mandal",Orthopedics,Delhi,Bihar,316384230,LIC432581,duplicate_provider_id
P007821,"Talwar, Bera and Shan",Pediatrics,Ahmednagar,Haryana,215564375,LIC563441,duplicate_provider_id
P004888,Yohannan Group,ENT,Proddatur,Karnataka,727618122,LIC602841,duplicate_provider_id
P032259,Vig-Varma,Oncology,Bhimavaram,Manipur,XXXXX,BADLIC,duplicate_provider_id
P032067,Varkey-Ghosh,OBGYN,Srikakulam,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P033694,Peri PLC,Urology,Secunderabad,Bihar,XXXXX,BADLIC,duplicate_provider_id
P005449,Basu-Rana,Oncology,Ranchi,Nagaland,141779465,LIC853779,duplicate_provider_id
P016195,Kaul LLC,Neurology,Khandwa,Mizoram,850469794,LIC931586,duplicate_provider_id
P019890,Sarma LLC,Cardiology,Rajpur Sonarpur,Odisha,XXXXX,BADLIC,duplicate_provider_id
P027489,"Shah, Magar and Reddy",ENT,Kalyan-Dombivli,Sikkim,172234536,LIC671710,duplicate_provider_id
P003558,Ranganathan-Puri,Urology,Ratlam,Arunachal Pradesh,476601735,LIC761570,duplicate_provider_id
P015196,Devan Group,Neurology,Ambarnath,Bihar,308091165,LIC493712,duplicate_provider_id
P002313,"Memon, Palla and Acharya",ENT,Nagpur,Haryana,XXXXX,BADLIC,duplicate_provider_id
P012359,Varma LLC,General Medicine,Hyderabad,Madhya Pradesh,341771522,LIC306232,duplicate_provider_id
P022146,"Banik, Patla and Wason",Dermatology,Raipur,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
